Model,Encoded Chromosome
652,"[5, 0, 0, 0, 0, 12, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 13, 0, 0, 5, 0, 0, 0, 4, 58, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 4, 118, 0, 0, 3, 0, 0, 0]"
653,"[2, 0, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 6, 10, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 6, 14, 0, 0, 2, 1, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0]"
654,"[8, 2, 1, 0, 0, 14, 0, 0, 0, 10, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 64, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0]"
655,"[1, 0, 0, 0, 4, 20, 0, 0, 0, 10, 1, 0, 2, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0]"
656,"[0, 15, 1, 0, 7, 0, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 6, 13, 0, 0, 8, 2, 1, 0, 0, 12, 0, 0, 5, 0, 0, 0, 0, 15, 1, 0, 6, 14, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
657,"[6, 11, 1, 0, 8, 1, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 4, 24, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0]"
658,"[8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 10, 1, 0, 2, 0, 0, 0, 6, 9, 1, 0, 1, 0, 0, 0, 8, 3, 1, 0]"
659,"[3, 0, 0, 0, 4, 49, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 4, 11, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
660,"[0, 15, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 83, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 89, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0]"
661,"[4, 17, 0, 0, 8, 2, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 6, 11, 1, 0, 6, 10, 1, 0, 4, 108, 0, 0]"
662,"[5, 0, 0, 0, 4, 58, 0, 0, 3, 0, 0, 0, 4, 34, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 115, 0, 0, 0, 8, 1, 0, 8, 3, 1, 0, 6, 7, 1, 0, 1, 0, 0, 0, 4, 85, 0, 0]"
663,"[8, 3, 1, 0, 4, 21, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0, 6, 12, 1, 0, 4, 20, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 0, 8, 0, 0, 6, 13, 1, 0, 0, 4, 1, 0, 2, 1, 0, 0]"
664,"[0, 7, 0, 0, 5, 0, 0, 0, 6, 11, 0, 0, 4, 92, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 3, 0, 0, 0, 8, 2, 1, 0, 4, 80, 0, 0, 5, 0, 0, 0, 4, 114, 0, 0, 0, 8, 0, 0]"
665,"[8, 3, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 9, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 106, 0, 0]"
666,"[0, 4, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
667,"[5, 0, 0, 0, 5, 0, 0, 0, 4, 68, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 13, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 63, 0, 0, 0, 4, 1, 0]"
668,"[4, 2, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 4, 116, 0, 0, 5, 0, 0, 0]"
669,"[7, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 0, 5, 1, 0, 2, 0, 0, 0, 0, 12, 1, 0, 4, 90, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0]"
670,"[7, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0, 4, 44, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 26, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
671,"[1, 0, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 4, 77, 0, 0, 4, 83, 0, 0, 4, 60, 0, 0, 8, 2, 1, 0, 6, 6, 1, 0, 8, 2, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 71, 0, 0]"
672,"[0, 13, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 4, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 7, 0, 0, 2, 0, 0, 0]"
673,"[5, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 8, 1, 1, 0, 6, 5, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0]"
674,"[4, 15, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 4, 0, 0, 2, 0, 0, 0, 0, 14, 1, 0]"
675,"[8, 1, 1, 0, 0, 4, 0, 0, 4, 18, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 4, 62, 0, 0, 6, 7, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 14, 0, 0]"
676,"[7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 6, 7, 1, 0, 6, 6, 0, 0]"
677,"[3, 0, 0, 0, 5, 0, 0, 0, 6, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 4, 1, 0, 2, 1, 0, 0, 6, 5, 1, 0, 2, 1, 0, 0]"
678,"[0, 10, 0, 0, 0, 8, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 0, 4, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
679,"[2, 1, 0, 0, 0, 15, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 86, 0, 0, 4, 93, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
680,"[3, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 4, 26, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 33, 0, 0, 2, 1, 0, 0, 0, 7, 1, 0, 8, 3, 2, 0, 4, 102, 0, 0, 0, 5, 1, 0]"
681,"[8, 1, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 12, 0, 0, 0, 15, 1, 0, 4, 64, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 10, 1, 0, 7, 0, 0, 0]"
682,"[6, 7, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 6, 7, 1, 0, 4, 37, 0, 0]"
683,"[8, 3, 1, 0, 0, 11, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 6, 5, 1, 0, 6, 4, 1, 0, 2, 1, 0, 0, 4, 122, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0]"
684,"[6, 10, 1, 0, 6, 10, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 6, 11, 1, 0, 8, 1, 1, 0, 6, 10, 1, 0, 4, 118, 0, 0, 3, 0, 0, 0, 4, 47, 0, 0, 2, 0, 0, 0]"
685,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 6, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 6, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
686,"[0, 9, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 4, 64, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 8, 1, 0, 0, 7, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
687,"[2, 0, 0, 0, 2, 0, 0, 0, 4, 103, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 0, 7, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
688,"[1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 6, 11, 1, 0, 1, 0, 0, 0, 0, 6, 1, 0, 3, 0, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 10, 0, 0]"
689,"[7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 14, 1, 0, 0, 15, 0, 0, 5, 0, 0, 0, 4, 122, 0, 0, 7, 0, 0, 0, 4, 16, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 8, 0, 0]"
690,"[6, 10, 1, 0, 6, 9, 0, 0, 0, 9, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 12, 1, 0, 6, 12, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0]"
691,"[7, 0, 0, 0, 4, 101, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 5, 0, 0, 0]"
692,"[6, 11, 1, 0, 6, 7, 1, 0, 4, 109, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 26, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
693,"[1, 0, 0, 0, 0, 6, 0, 0, 0, 8, 1, 0, 0, 15, 1, 0, 4, 86, 0, 0, 3, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 7, 0, 0]"
694,"[1, 0, 0, 0, 1, 0, 0, 0, 4, 69, 0, 0, 2, 1, 0, 0, 6, 9, 0, 0, 4, 4, 0, 0, 0, 5, 1, 0, 6, 8, 0, 0, 4, 102, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0, 4, 31, 0, 0]"
695,"[4, 38, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 4, 93, 0, 0, 4, 86, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 4, 58, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 42, 0, 0]"
696,"[7, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 10, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 4, 15, 0, 0]"
697,"[0, 6, 1, 0, 0, 12, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 5, 0, 0, 4, 95, 0, 0]"
698,"[1, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 12, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
699,"[2, 1, 0, 0, 0, 5, 0, 0, 0, 8, 0, 0, 8, 2, 1, 0, 8, 3, 2, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 6, 15, 0, 0, 8, 1, 2, 0, 8, 1, 2, 0]"
700,"[4, 28, 0, 0, 3, 0, 0, 0, 6, 4, 1, 0, 0, 7, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 0, 7, 1, 0, 4, 113, 0, 0]"
701,"[4, 21, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
702,"[7, 0, 0, 0, 0, 15, 0, 0, 0, 5, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 120, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0]"
703,"[6, 5, 1, 0, 8, 2, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 0, 14, 0, 0, 0, 7, 0, 0, 6, 15, 0, 0]"
704,"[0, 9, 1, 0, 2, 1, 0, 0, 4, 12, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 7, 0, 0, 0, 6, 15, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 8, 1, 2, 0, 7, 0, 0, 0]"
705,"[0, 4, 0, 0, 0, 9, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 2, 0, 0, 0, 4, 6, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 2, 0, 0, 6, 4, 1, 0]"
706,"[0, 10, 1, 0, 5, 0, 0, 0, 6, 11, 1, 0, 0, 7, 1, 0, 4, 48, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 25, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 8, 3, 2, 0, 0, 6, 0, 0]"
707,"[4, 71, 0, 0, 2, 1, 0, 0, 0, 13, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 4, 17, 0, 0, 8, 3, 1, 0, 8, 2, 2, 0, 4, 33, 0, 0]"
708,"[2, 1, 0, 0, 6, 6, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 2, 0, 0, 0, 6, 7, 1, 0, 5, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 4, 17, 0, 0]"
709,"[3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 66, 0, 0, 3, 0, 0, 0, 6, 6, 0, 0, 6, 8, 0, 0, 8, 1, 1, 0, 6, 7, 0, 0, 4, 127, 0, 0, 7, 0, 0, 0]"
710,"[8, 1, 1, 0, 1, 0, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 23, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 10, 1, 0]"
711,"[7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0, 0, 4, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 122, 0, 0, 1, 0, 0, 0, 6, 10, 0, 0]"
712,"[6, 10, 0, 0, 8, 3, 1, 0, 0, 13, 1, 0, 8, 3, 2, 0, 4, 19, 0, 0, 4, 37, 0, 0, 6, 13, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0]"
713,"[1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 77, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 2, 0, 0, 0]"
714,"[7, 0, 0, 0, 6, 4, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 6, 8, 1, 0, 4, 53, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
715,"[7, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 5, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, 0]"
716,"[0, 10, 1, 0, 8, 3, 2, 0, 2, 0, 0, 0, 6, 15, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 4, 123, 0, 0, 0, 14, 1, 0, 0, 14, 0, 0]"
717,"[0, 9, 0, 0, 4, 48, 0, 0, 5, 0, 0, 0, 6, 8, 1, 0, 0, 8, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 4, 1, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0]"
718,"[2, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 8, 3, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 4, 112, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0]"
719,"[7, 0, 0, 0, 0, 6, 0, 0, 3, 0, 0, 0, 0, 8, 1, 0, 4, 15, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
720,"[4, 102, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 6, 4, 0, 0, 6, 6, 0, 0, 6, 4, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
721,"[5, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 1, 0, 0, 0, 4, 64, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0]"
722,"[7, 0, 0, 0, 8, 1, 2, 0, 6, 5, 0, 0, 4, 97, 0, 0, 0, 14, 0, 0, 6, 7, 1, 0, 6, 5, 1, 0, 6, 13, 0, 0, 6, 15, 1, 0, 4, 64, 0, 0, 4, 63, 0, 0, 2, 1, 0, 0]"
723,"[1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 15, 1, 0, 6, 6, 0, 0, 6, 11, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 110, 0, 0]"
724,"[1, 0, 0, 0, 0, 12, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 2, 0, 0, 0, 6, 11, 1, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 12, 1, 0, 6, 14, 1, 0]"
725,"[2, 0, 0, 0, 2, 0, 0, 0, 6, 15, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 4, 60, 0, 0, 0, 10, 1, 0, 0, 4, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0]"
726,"[4, 4, 0, 0, 2, 1, 0, 0, 4, 93, 0, 0, 7, 0, 0, 0, 0, 13, 0, 0, 2, 1, 0, 0, 6, 6, 1, 0, 8, 3, 2, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 12, 1, 0]"
727,"[2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 12, 0, 0, 6, 8, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 99, 0, 0]"
728,"[7, 0, 0, 0, 0, 5, 1, 0, 6, 11, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 4, 89, 0, 0, 3, 0, 0, 0, 4, 103, 0, 0]"
729,"[5, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 9, 1, 0, 0, 6, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
730,"[6, 5, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 10, 1, 0, 1, 0, 0, 0, 4, 81, 0, 0, 4, 47, 0, 0, 0, 15, 1, 0, 7, 0, 0, 0, 6, 14, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
731,"[4, 20, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 0, 6, 9, 1, 0, 0, 7, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
732,"[2, 0, 0, 0, 2, 1, 0, 0, 6, 9, 1, 0, 6, 8, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 4, 4, 0, 0]"
733,"[2, 1, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 0, 15, 0, 0, 6, 15, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
734,"[4, 52, 0, 0, 5, 0, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0, 4, 62, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 70, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 4, 97, 0, 0]"
735,"[4, 55, 0, 0, 8, 1, 2, 0, 0, 11, 1, 0, 4, 2, 0, 0, 1, 0, 0, 0, 4, 84, 0, 0, 4, 98, 0, 0, 8, 1, 2, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 8, 3, 1, 0]"
736,"[0, 8, 0, 0, 4, 19, 0, 0, 6, 8, 0, 0, 4, 12, 0, 0, 6, 12, 1, 0, 7, 0, 0, 0, 2, 0, 0, 0, 6, 5, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 12, 0, 0]"
737,"[6, 4, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 53, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
738,"[3, 0, 0, 0, 3, 0, 0, 0, 4, 113, 0, 0, 6, 4, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0]"
739,"[6, 10, 1, 0, 6, 15, 1, 0, 8, 3, 2, 0, 8, 2, 1, 0, 0, 12, 1, 0, 6, 7, 0, 0, 0, 9, 1, 0, 8, 3, 1, 0, 0, 4, 1, 0, 2, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0]"
740,"[8, 1, 1, 0, 4, 85, 0, 0, 0, 14, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 6, 10, 1, 0, 5, 0, 0, 0, 6, 9, 1, 0, 2, 0, 0, 0, 8, 1, 2, 0, 3, 0, 0, 0]"
741,"[6, 5, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 4, 13, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 2, 1, 0, 0, 4, 110, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
742,"[7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 0, 10, 1, 0, 4, 73, 0, 0, 1, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 6, 13, 1, 0, 4, 101, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0]"
743,"[5, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 8, 3, 1, 0, 7, 0, 0, 0, 0, 13, 0, 0]"
744,"[6, 6, 0, 0, 8, 2, 1, 0, 6, 5, 1, 0, 1, 0, 0, 0, 4, 12, 0, 0, 8, 1, 2, 0, 0, 12, 0, 0, 2, 1, 0, 0, 4, 114, 0, 0, 2, 0, 0, 0, 0, 6, 0, 0, 4, 94, 0, 0]"
