Model,Encoded Chromosome
652,"[6, 12, 0, 0, 8, 3, 1, 0, 6, 5, 0, 0, 4, 75, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 6, 9, 0, 0, 8, 2, 1, 0, 6, 11, 0, 0, 8, 3, 2, 0]"
653,"[5, 0, 0, 0, 8, 2, 1, 0, 8, 1, 2, 0, 1, 0, 0, 0, 8, 2, 1, 0, 0, 12, 0, 0, 1, 0, 0, 0, 4, 80, 0, 0, 5, 0, 0, 0, 0, 11, 1, 0, 6, 15, 0, 0, 3, 0, 0, 0]"
654,"[3, 0, 0, 0, 8, 2, 1, 0, 8, 1, 1, 0, 3, 0, 0, 0, 4, 10, 0, 0, 2, 0, 0, 0, 4, 121, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 13, 0, 0]"
655,"[7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 3, 0, 0, 0, 4, 32, 0, 0, 6, 9, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0]"
656,"[6, 11, 0, 0, 8, 1, 2, 0, 0, 10, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 102, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
657,"[1, 0, 0, 0, 6, 8, 1, 0, 8, 2, 1, 0, 6, 12, 1, 0, 0, 5, 1, 0, 4, 44, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 6, 14, 0, 0, 8, 1, 2, 0]"
658,"[2, 1, 0, 0, 8, 2, 1, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0, 4, 37, 0, 0, 0, 15, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
659,"[5, 0, 0, 0, 1, 0, 0, 0, 6, 15, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 14, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0]"
660,"[6, 9, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 8, 2, 2, 0, 4, 12, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0]"
661,"[4, 2, 0, 0, 6, 6, 0, 0, 8, 3, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 125, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0]"
662,"[3, 0, 0, 0, 0, 15, 0, 0, 4, 110, 0, 0, 6, 5, 1, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 2, 0, 8, 3, 2, 0, 1, 0, 0, 0, 6, 4, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0]"
663,"[1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 4, 104, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 6, 12, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0]"
664,"[5, 0, 0, 0, 5, 0, 0, 0, 6, 12, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0, 8, 3, 2, 0]"
665,"[7, 0, 0, 0, 5, 0, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 4, 28, 0, 0, 0, 9, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]"
666,"[3, 0, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 7, 0, 0, 0, 6, 14, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 66, 0, 0, 5, 0, 0, 0, 6, 15, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
667,"[2, 1, 0, 0, 6, 7, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 8, 3, 1, 0, 4, 76, 0, 0, 6, 8, 1, 0, 3, 0, 0, 0, 6, 14, 1, 0, 7, 0, 0, 0, 0, 13, 1, 0]"
668,"[2, 1, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 6, 14, 0, 0, 3, 0, 0, 0, 4, 33, 0, 0, 4, 93, 0, 0, 2, 1, 0, 0, 4, 29, 0, 0, 3, 0, 0, 0]"
669,"[8, 2, 2, 0, 0, 10, 1, 0, 3, 0, 0, 0, 4, 99, 0, 0, 4, 22, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0]"
670,"[7, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 8, 2, 1, 0, 8, 1, 2, 0, 5, 0, 0, 0, 6, 15, 0, 0, 8, 3, 2, 0, 5, 0, 0, 0, 6, 10, 1, 0, 0, 14, 0, 0, 2, 1, 0, 0]"
671,"[2, 1, 0, 0, 4, 126, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0]"
672,"[2, 0, 0, 0, 1, 0, 0, 0, 6, 13, 1, 0, 1, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 0, 11, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0]"
673,"[2, 1, 0, 0, 6, 6, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0, 2, 1, 0, 0, 0, 5, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 0, 14, 0, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 7, 1, 0]"
674,"[5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 13, 1, 0, 8, 1, 2, 0, 6, 9, 1, 0, 8, 2, 2, 0, 2, 0, 0, 0, 4, 105, 0, 0]"
675,"[1, 0, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 4, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 0, 7, 0, 0]"
676,"[4, 7, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 6, 10, 0, 0, 7, 0, 0, 0, 6, 6, 1, 0, 2, 1, 0, 0, 8, 1, 2, 0, 5, 0, 0, 0]"
677,"[3, 0, 0, 0, 6, 8, 1, 0, 4, 29, 0, 0, 3, 0, 0, 0, 6, 5, 1, 0, 1, 0, 0, 0, 6, 10, 1, 0, 6, 15, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 15, 0, 0, 6, 9, 0, 0]"
678,"[3, 0, 0, 0, 5, 0, 0, 0, 8, 1, 1, 0, 0, 14, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 6, 8, 1, 0, 6, 8, 1, 0, 0, 7, 0, 0]"
679,"[8, 3, 1, 0, 0, 15, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 8, 1, 2, 0, 4, 38, 0, 0]"
680,"[7, 0, 0, 0, 3, 0, 0, 0, 8, 1, 1, 0, 0, 15, 1, 0, 6, 8, 1, 0, 6, 8, 0, 0, 6, 11, 1, 0, 4, 30, 0, 0, 8, 2, 2, 0, 0, 15, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
681,"[0, 5, 0, 0, 7, 0, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 4, 112, 0, 0, 3, 0, 0, 0, 4, 106, 0, 0]"
682,"[2, 1, 0, 0, 0, 11, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 21, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0]"
683,"[8, 3, 1, 0, 8, 3, 1, 0, 5, 0, 0, 0, 6, 14, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 6, 7, 0, 0, 2, 1, 0, 0, 4, 36, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0]"
684,"[1, 0, 0, 0, 8, 3, 1, 0, 4, 79, 0, 0, 1, 0, 0, 0, 4, 45, 0, 0, 2, 1, 0, 0, 0, 13, 1, 0, 4, 57, 0, 0, 2, 1, 0, 0, 0, 6, 0, 0, 0, 13, 1, 0, 2, 1, 0, 0]"
685,"[7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 15, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0]"
686,"[3, 0, 0, 0, 2, 0, 0, 0, 6, 15, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 0, 4, 1, 0]"
687,"[4, 86, 0, 0, 0, 6, 1, 0, 5, 0, 0, 0, 1, 0, 0, 0, 4, 66, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 6, 8, 1, 0, 7, 0, 0, 0]"
688,"[6, 10, 1, 0, 3, 0, 0, 0, 4, 83, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 8, 1, 2, 0, 6, 15, 1, 0, 6, 5, 1, 0, 0, 8, 1, 0, 2, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
689,"[5, 0, 0, 0, 7, 0, 0, 0, 4, 61, 0, 0, 2, 0, 0, 0, 4, 119, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 9, 0, 0, 0, 4, 0, 0, 0, 10, 1, 0, 0, 11, 0, 0]"
690,"[5, 0, 0, 0, 4, 104, 0, 0, 4, 22, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 12, 1, 0, 6, 13, 1, 0, 6, 12, 1, 0]"
691,"[6, 9, 0, 0, 7, 0, 0, 0, 8, 2, 2, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0, 6, 8, 1, 0, 5, 0, 0, 0, 0, 7, 1, 0, 1, 0, 0, 0, 6, 7, 1, 0]"
692,"[2, 0, 0, 0, 4, 69, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 11, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 4, 92, 0, 0, 1, 0, 0, 0]"
693,"[2, 0, 0, 0, 0, 5, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 4, 16, 0, 0, 0, 11, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]"
694,"[4, 29, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 8, 0, 0, 1, 0, 0, 0, 6, 9, 1, 0, 4, 127, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0]"
695,"[3, 0, 0, 0, 4, 124, 0, 0, 2, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 4, 32, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 0, 4, 0, 0]"
696,"[5, 0, 0, 0, 6, 13, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 117, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 42, 0, 0]"
697,"[4, 27, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 2, 1, 0, 4, 103, 0, 0, 2, 0, 0, 0, 6, 4, 0, 0, 6, 8, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
698,"[8, 2, 2, 0, 8, 3, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 1, 1, 0, 3, 0, 0, 0, 0, 11, 1, 0, 6, 13, 1, 0, 8, 3, 1, 0, 6, 8, 0, 0, 8, 1, 2, 0]"
699,"[8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 13, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 4, 127, 0, 0, 6, 10, 1, 0, 3, 0, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0]"
700,"[5, 0, 0, 0, 1, 0, 0, 0, 4, 101, 0, 0, 0, 5, 1, 0, 4, 49, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 6, 10, 0, 0]"
701,"[7, 0, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0, 5, 0, 0, 0, 6, 12, 1, 0, 2, 1, 0, 0, 7, 0, 0, 0, 4, 117, 0, 0, 8, 1, 2, 0, 7, 0, 0, 0, 6, 10, 0, 0, 1, 0, 0, 0]"
702,"[5, 0, 0, 0, 5, 0, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 4, 96, 0, 0, 6, 13, 0, 0, 1, 0, 0, 0]"
703,"[7, 0, 0, 0, 4, 107, 0, 0, 0, 11, 1, 0, 6, 5, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0]"
704,"[2, 1, 0, 0, 6, 12, 1, 0, 3, 0, 0, 0, 2, 0, 0, 0, 6, 8, 1, 0, 6, 5, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 6, 15, 1, 0, 4, 77, 0, 0, 4, 76, 0, 0, 4, 46, 0, 0]"
705,"[2, 0, 0, 0, 0, 10, 1, 0, 7, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 7, 1, 0, 4, 64, 0, 0, 4, 44, 0, 0]"
706,"[4, 38, 0, 0, 4, 97, 0, 0, 0, 5, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 4, 0, 0, 2, 0, 0, 0, 0, 13, 1, 0, 2, 0, 0, 0, 0, 9, 1, 0, 3, 0, 0, 0]"
707,"[5, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 4, 64, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 0, 8, 1, 2, 0, 4, 39, 0, 0]"
708,"[1, 0, 0, 0, 6, 7, 0, 0, 8, 2, 1, 0, 4, 16, 0, 0, 8, 3, 1, 0, 5, 0, 0, 0, 0, 12, 0, 0, 4, 78, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 4, 63, 0, 0, 7, 0, 0, 0]"
709,"[3, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 13, 1, 0, 8, 2, 2, 0, 3, 0, 0, 0, 4, 96, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 6, 6, 1, 0]"
710,"[6, 7, 1, 0, 4, 81, 0, 0, 5, 0, 0, 0, 0, 4, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 0, 14, 0, 0, 3, 0, 0, 0, 0, 13, 0, 0, 4, 13, 0, 0, 0, 11, 0, 0, 5, 0, 0, 0]"
711,"[6, 11, 0, 0, 2, 1, 0, 0, 4, 73, 0, 0, 6, 13, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 15, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0]"
712,"[1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 1, 0, 2, 0, 0, 0, 0, 7, 1, 0, 0, 7, 1, 0, 4, 101, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0, 8, 2, 2, 0]"
713,"[4, 60, 0, 0, 6, 8, 1, 0, 2, 1, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 8, 3, 1, 0, 8, 3, 1, 0, 4, 4, 0, 0, 4, 55, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 6, 11, 1, 0]"
714,"[8, 2, 2, 0, 6, 5, 1, 0, 7, 0, 0, 0, 6, 15, 1, 0, 8, 1, 2, 0, 8, 2, 2, 0, 0, 7, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 14, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
715,"[5, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 8, 3, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 6, 9, 1, 0, 0, 11, 0, 0]"
716,"[6, 6, 1, 0, 8, 2, 2, 0, 1, 0, 0, 0, 0, 7, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 8, 1, 0, 2, 0, 0, 0, 6, 15, 1, 0, 4, 91, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
717,"[3, 0, 0, 0, 4, 38, 0, 0, 2, 1, 0, 0, 8, 2, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 0, 5, 1, 0, 8, 3, 2, 0, 0, 6, 0, 0, 2, 0, 0, 0, 4, 57, 0, 0, 5, 0, 0, 0]"
718,"[3, 0, 0, 0, 4, 39, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 0, 8, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 4, 26, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 6, 12, 0, 0, 3, 0, 0, 0]"
719,"[2, 0, 0, 0, 4, 3, 0, 0, 3, 0, 0, 0, 0, 14, 1, 0, 4, 68, 0, 0, 0, 5, 0, 0, 8, 1, 1, 0, 0, 12, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 6, 7, 0, 0]"
720,"[0, 9, 1, 0, 4, 9, 0, 0, 2, 0, 0, 0, 8, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 3, 2, 0, 8, 3, 1, 0, 6, 15, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0]"
721,"[0, 10, 1, 0, 0, 11, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 4, 53, 0, 0, 8, 1, 2, 0, 2, 1, 0, 0, 0, 4, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 8, 1, 0]"
722,"[3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 4, 27, 0, 0, 0, 14, 0, 0, 5, 0, 0, 0]"
723,"[6, 12, 0, 0, 2, 1, 0, 0, 0, 5, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 5, 1, 0, 0, 11, 1, 0, 5, 0, 0, 0]"
724,"[7, 0, 0, 0, 2, 1, 0, 0, 6, 11, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 1, 2, 0, 4, 41, 0, 0, 2, 0, 0, 0, 6, 4, 0, 0, 8, 3, 2, 0, 2, 1, 0, 0, 5, 0, 0, 0]"
725,"[2, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 6, 14, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 4, 125, 0, 0, 0, 14, 0, 0, 8, 2, 1, 0, 0, 9, 0, 0, 4, 19, 0, 0, 5, 0, 0, 0]"
726,"[2, 0, 0, 0, 1, 0, 0, 0, 8, 2, 1, 0, 0, 15, 1, 0, 3, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]"
727,"[0, 4, 0, 0, 0, 12, 1, 0, 1, 0, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 6, 9, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0]"
728,"[1, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 8, 3, 2, 0, 6, 4, 1, 0, 7, 0, 0, 0, 6, 15, 0, 0, 0, 11, 1, 0, 3, 0, 0, 0, 6, 7, 0, 0]"
729,"[3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 4, 126, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 4, 2, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 8, 2, 1, 0]"
730,"[8, 1, 2, 0, 8, 1, 1, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
731,"[7, 0, 0, 0, 4, 60, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 0, 8, 3, 1, 0, 4, 35, 0, 0, 3, 0, 0, 0, 7, 0, 0, 0, 6, 5, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0]"
732,"[6, 6, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 8, 2, 2, 0, 4, 119, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0]"
733,"[1, 0, 0, 0, 8, 1, 1, 0, 1, 0, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 4, 80, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0]"
734,"[2, 0, 0, 0, 4, 19, 0, 0, 7, 0, 0, 0, 0, 6, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0, 0, 15, 0, 0, 8, 1, 1, 0, 0, 13, 1, 0, 5, 0, 0, 0, 7, 0, 0, 0, 0, 12, 1, 0]"
735,"[5, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0, 7, 0, 0, 0, 5, 0, 0, 0, 4, 95, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 9, 1, 0, 7, 0, 0, 0]"
736,"[0, 5, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 0, 6, 13, 0, 0, 4, 32, 0, 0, 2, 1, 0, 0]"
737,"[7, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 5, 0, 0, 0, 0, 11, 0, 0]"
738,"[4, 14, 0, 0, 7, 0, 0, 0, 8, 1, 2, 0, 6, 15, 1, 0, 0, 7, 1, 0, 5, 0, 0, 0, 4, 54, 0, 0, 3, 0, 0, 0, 6, 8, 0, 0, 0, 5, 1, 0, 0, 12, 0, 0, 8, 2, 1, 0]"
739,"[0, 14, 1, 0, 2, 1, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 4, 59, 0, 0, 0, 12, 1, 0, 3, 0, 0, 0, 0, 7, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 6, 10, 0, 0, 2, 0, 0, 0]"
740,"[2, 1, 0, 0, 3, 0, 0, 0, 8, 3, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 11, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0]"
741,"[7, 0, 0, 0, 7, 0, 0, 0, 4, 30, 0, 0, 8, 3, 1, 0, 0, 12, 1, 0, 5, 0, 0, 0, 2, 0, 0, 0, 6, 14, 1, 0, 5, 0, 0, 0, 2, 1, 0, 0, 4, 14, 0, 0, 4, 102, 0, 0]"
742,"[3, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 67, 0, 0, 2, 0, 0, 0, 8, 3, 2, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 7, 1, 0, 6, 8, 0, 0]"
743,"[2, 1, 0, 0, 8, 1, 1, 0, 8, 3, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 13, 1, 0, 2, 0, 0, 0, 5, 0, 0, 0]"
744,"[0, 4, 1, 0, 7, 0, 0, 0, 8, 2, 2, 0, 6, 14, 0, 0, 6, 13, 1, 0, 5, 0, 0, 0, 4, 51, 0, 0, 8, 2, 2, 0, 2, 1, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0]"
